consumer_id,mean,median,min,max,std,var,range,iqr,cv,skew,kurtosis,diff1_mean,diff1_std,abs_diff_mean,lag1_auto,lag2_auto,t_diff_mean,t_diff_std,t_mae,t_corr
MTR_B_05,1.306625497943028,1.3057203877571486,1.3118659336338765,0.9075285307311036,-0.6011196478794756,-0.6058941125703597,-1.3450245913071965,0.03226851820260613,-0.9049034554263972,0.44231659759474107,-0.14900166925235456,-1.0597830653568485,-0.278820537832871,-0.024576947512390236,0.04544070157153733,0.7839328450444351,1.2809946770501512,0.15654995969982005,-0.9421852742537492,-0.11697449387675805
MTR_B_06,-1.2465811392551487,-1.2671276669368352,-1.195647598129822,-1.174545377567397,-1.1560321849898978,-1.1514720615835605,0.03373790036438938,-1.2808667651216663,-0.8094323262212184,-1.1364972446069361,1.5479234545775795,1.385715969512371,1.1955502771736686,0.3150159499131415,-1.834926422446036,-1.4999663625027086,-1.273568636165839,1.3163885917718896,1.378810561379144,-1.4171016179347538
MTR_C_01,0.37883057568796585,0.39683384669680266,0.3715483592225059,0.5422524064682038,-0.608067666692411,-0.6127587586202071,0.5977771015027007,-0.8736930338584176,-0.6826864202391619,-0.11570628955441783,0.8851238260699607,0.9246792662173743,-1.2942236503952358,-0.6449870485782473,1.082124205961032,-0.02121308855972116,0.3440458890313424,-1.0556241893248008,-0.6830669444573181,0.9743378178116713
MTR_C_02,0.6097956390312996,0.6764912439461337,0.19639116398901427,0.6518352437470764,1.741569083253977,1.7571242340329671,1.569177947907694,-0.7617202577609721,1.5239330576850139,-1.2070957954401191,0.6563591786451591,0.6640933034853602,0.7545824367241262,1.177059458762373,0.015488298960124207,-0.6318085057714736,0.5751336783452262,-0.40365808624709093,-0.9411789894778451,0.7295157982218826
MTR_C_03,-1.2542537435740857,-1.3044153199034074,-1.0481468021437252,-1.2749963117396796,0.9654281291872578,0.963548113910921,-0.8123209013431221,2.0681371745195443,1.2539874853691613,-0.18322862581889215,-1.3735826889958427,2.367924598271339,-0.3058938610549485,0.1778726644144014,0.7366079444847569,-0.11409990469406699,-1.289906188561968,-0.2627314453562977,1.3996909704792482,0.41418431491417296
MTR_C_04,-1.0870303161107904,-1.0014531395499322,-1.2233039973772168,-1.0649625402885246,1.1153023029955929,1.1159630461876133,0.503770567979723,0.4496215927475461,1.3563125062570218,-0.5940403903254902,0.17421429927790047,0.6240031553727297,-0.09709866565174498,-0.5600888242218414,0.6011092466871695,0.8589044955770133,-1.1225939049871785,0.26278586470493226,1.185855455598695,-0.08059554463385368
MTR_C_05,0.6818000795625919,0.7650494197417592,0.48217395621205883,0.7522861779193849,0.4856347543082525,0.47827963645579247,0.9424677244207308,-0.22221506383712689,0.2957483128134214,-0.9777678562392252,-0.21144961649943128,-0.03748428848530675,-0.899925798523773,-0.14865896772547102,1.1386673759660288,-0.9202802508425137,0.6471763792727212,-0.1529837080031018,-0.9784115261864564,0.2262090050525582
MTR_C_06,0.006610899499033764,0.18709079875977122,-0.37517442045712734,0.16784437909873987,0.7403342159634997,0.7353810394287897,1.851197548476894,1.0705615329243419,0.7124119342516327,-0.6768268931706372,1.014904331718202,1.2053103030056185,0.30144838492416753,1.9019596821129598,0.03815213763524856,-0.10180795658178687,-0.02837157040806814,-0.9032798140484377,-0.21262881172010703,0.9556844183268687
MTR_D_01,-1.6266701532071055,-1.5980555870152195,-1.7487755830776917,-0.7544778346650609,1.958817059257313,1.9811516486505925,3.355302084845962,0.7041051747872791,2.3174165432219906,0.2320423804139066,1.1182799240730614,0.18301152613407665,1.0065754433219478,1.3337946421895086,-0.1502148101792363,-1.6039100374721975,-1.5890999191898236,1.034778118345039,1.7820791853244689,-0.5656969326725965
MTR_D_02,-0.3860690548735156,-0.5912889569175588,-0.23689242422015336,-0.33441029176272474,-0.22873965584242772,-0.23673942234732978,-0.34228823372787753,0.6328497718161353,-0.12537763091879497,0.15999127435758526,-0.14152468526751846,-0.2980702512172639,-0.4975894873187701,-0.15518960036833987,0.436710327006903,-0.2382071508951829,-0.3478396130455752,-0.6587273148506769,0.1956712361047577,0.6358329958712859
MTR_D_03,-1.081915246564913,-1.3137372331450703,-0.9651776044015409,-1.0649625402885246,0.5297289767890064,0.5227079658303243,-0.3736237449022034,-0.46651930259505303,0.7864150959890704,0.09464345595348357,0.4948380148037841,-0.31811532527355074,0.6475014780249999,0.3607303784126648,-0.41244945909848957,-1.2332828752479976,-1.0440555506973697,0.6141912336908879,1.0854785492018286,-0.5313146603600425
MTR_D_04,0.1820971316135292,0.22903940834718808,0.24248516273465479,0.2956910225907665,-0.8474796809859407,-0.8487788954178704,0.19041545623619693,-0.21203572055543574,-0.8650174264322705,-0.3036073907979023,0.6826749008002474,0.7442735997106217,0.10993394253262218,-0.5731500895074088,-0.4899294021273418,0.6137792160898283,0.22062847514734898,-1.069998951199741,-0.5298600873252506,0.9501215783682021
MTR_D_05,1.2157346467806591,0.9421657713330102,0.9062387446721036,1.1814856239282852,0.10397951716745066,0.0951625035420561,0.9738032355950567,0.8262572941660685,-0.20510500262449086,1.4970417120253379,0.5929908541762807,-0.2379350290483463,-0.4039499959356189,0.5044042965542909,0.4831928055350404,2.1046093387675016,1.254815225620214,-0.8750176759004272,-0.994763653794972,0.877751073520183
MTR_D_06,0.13763537325271605,-0.059939902143805915,0.08576556699943508,0.2317677008447402,1.878773573195612,1.8985136789423591,0.5037705679796339,1.640604756693029,1.778290531815957,-0.3519768819217325,-0.0610108721062202,-0.11766458471051118,1.2022162183662048,0.9354260509788146,-0.3851461334046719,1.618160308405767,0.1761430915145256,-1.1329051078288148,-0.47401128226233386,1.5465181095828118
MTR_E_01,0.7742647982776356,0.5459844585630914,0.9338951439194983,0.770549984132513,1.2614678210467263,1.2649872452993924,-0.5303013007740109,-0.9144104069847192,1.0193906897261742,1.8596247782968063,0.29927545461990573,1.7866174506384502,2.0789489141741164,1.2031819893335418,-1.5923118094891986,0.8290343081376327,0.7418554479779824,-0.3086438394677583,-1.064197303332653,0.5617372805765241
MTR_E_02,-1.0657831041507955,-0.9641654865833601,-0.9006460061576284,-0.964511606116216,-0.5820453414008586,-0.5870443201886452,-0.24828170020472173,1.2741483985559663,-0.2971356457792811,-1.179936412898972,-0.060758694438835754,-1.7814057313838023,0.5002530371451409,-0.02457694751236979,-0.7823293624685804,-1.2602261873672833,-1.0991701852867108,1.3315343646590814,1.155918483515421,-1.5659416787024905
MTR_E_03,1.2180954481096309,1.2963984745155122,1.2196779361425691,1.382387492272876,-0.6322516004388181,-0.6366458715638065,0.5977771015027897,-1.0467418696452,-0.9130548946991031,0.40944831890380834,1.4346102236820066,0.4636425629223206,-0.2915126356341535,-0.07682200865476192,0.046819098080526624,-0.14755623102871301,1.1859219323835382,0.49244241288487683,-1.0033170743901905,-0.5708465243951739
MTR_E_04,-1.8540940145570488,-1.9662711600602027,-1.711900384081174,-1.6311405328960153,0.0011854936758111368,-0.0075870237824154476,0.22175096741052283,0.9178713837004789,0.4699113661705732,-0.2017300633910551,0.18412190539025095,1.7866174506384502,2.014170752107124,1.0725693364776672,-2.1597305112951384,-2.6140558584657296,-1.887899973856327,0.9733297389604053,2.163964257781735,-1.0610281635395176
MTR_E_05,-1.7441200193194615,-1.6493261098442729,-1.9054951788129113,-1.7772509826011702,0.4782191866668166,0.4708112416936692,0.37842852328224136,1.8645503088878044,0.9064145566535887,-0.8102604391300054,0.6035394733219687,-0.5386111398929342,0.6919702575795318,0.5501187250537766,-0.48124069164291977,-0.8890677763553331,-1.7778675426583188,0.7242511257331109,2.023335960348525,-0.6917177870559353
MTR_E_06,0.4075536585228369,0.40615575993843905,0.05810916775204029,0.2317677008447402,-0.5315747982767164,-0.5371369519241611,0.5977771015027007,-0.5784920786923827,-0.6160356344224183,0.028088078216585353,-0.04906954838688577,-1.2401887318636011,-1.1638836741686658,-0.9976412112892885,0.9841939664746192,0.21424687132177367,0.37494945199750446,0.14916994439451134,-0.7145133437044536,-0.19062036096252263
MTR_F_01,0.8519745086869611,0.7510665498793045,0.7034251501912172,0.7157585654930767,-0.25624554413897194,-0.26409055319070324,0.06507341153871526,0.9280507269819386,-0.46106320459029154,0.5738198185884346,-0.6923042889882167,-1.1399633615820528,-0.2793981587036652,-0.677640211792227,0.19947148978165402,1.6870676417414252,0.8446048738909707,0.9843080627943761,-1.0445747502024407,-0.99094382457396
MTR_F_02,-1.504498684436806,-1.4768707148738136,-1.444555191356349,-1.530689598723707,-0.6111189637451029,-0.6157731731254206,-0.34228823372787753,-0.9347690935478701,-0.21500251297190423,-0.07576984886966752,1.3556919831482652,0.30328197047185484,-0.5203465801051025,0.2235870929139076,0.29510424001200825,-0.8845439779529594,-1.5131204586488032,0.4754045651830872,1.684972704449302,-0.3975349853105499
MTR_F_03,-0.8420971782380892,-0.926877833616788,-0.6240820136836804,-0.8914563812636517,-1.143011263042138,-1.1387322680136462,-0.9376629460406037,0.5106976524368829,-0.8973416468196732,-0.11591316904004981,-1.2758622330182925,-0.9996478431879309,-1.6078984430487275,-1.8988685159953822,1.1789930265126827,0.8974265113396032,-0.8503669777119668,0.5737170263159286,0.8379324943283418,-0.4503335846192206
MTR_F_04,-0.2855382649514937,-0.6845080893340291,-0.2829864229658201,-0.5170483538941877,0.7282534755086957,0.7231605779778117,-0.8123209013432112,0.46998027931081265,0.7751965506065792,-0.38308314363495843,-1.2768029540207528,-0.1577547328231419,-0.3944959337441581,-0.0049850495840153405,0.7308462719458027,1.9441193864369426,-0.2935123303789407,-0.43707521894396784,0.12623758656707604,0.5148872194405236
MTR_F_05,1.6509090250733862,1.4968196092109072,1.8649939185817461,1.948565484880367,-1.6139009172146512,-1.5975577887446866,0.34709301210800453,-0.13060097430283227,-1.9605101433269223,1.879341068798618,-0.723490508340449,-0.05752936254159362,-0.6165816922102078,-1.3437647413575733,-0.05446216734382734,-0.30234347143590473,1.6439639134171014,1.7958702770184805,-0.5401745062783188,-1.8803459078464972
MTR_F_06,1.5645430431246585,1.6040216114898056,1.4593667296199733,1.4463108140188765,-0.5811230726131611,-0.5861327446681831,0.0024023891900634906,0.5412356822818407,-0.9490147791871721,0.10997575303100099,-0.46664607406352926,-0.25798010310463315,-1.8293120837684742,-1.0041718439320415,1.6260350132348573,0.7957265404710552,1.5575520399002405,-0.04385972974145517,-0.6777839493838019,0.14545676754955836
MTR_G_01,0.719179433936758,0.559967328425599,0.8140507471807964,0.4965928909353575,0.9727865738087483,0.9710220746022724,-1.0630049907379964,0.35800750321336716,0.7554515097462837,0.40595348204202003,-0.5733245228294355,-0.9395126210190702,0.7794081900687753,0.10603570534354237,-0.35240170778646024,-0.7509359596267723,0.6436332956205492,-0.6895462674494415,-1.0075937846877998,0.814778880258492
MTR_G_02,-0.17989240548346005,-0.484086954638634,0.10420316649768081,-0.36180600108244293,0.1319035390230209,0.12310656045743551,-1.5957086807019818,1.6304254134113378,0.17160802086433322,0.22508605046933533,-2.0960873402005373,1.3055356732871668,-0.3957672126819426,-1.239274619072755,0.4816797394730252,0.6256778401586801,-0.2559162760697782,-0.6257881651834946,0.07818748851744073,0.6327819938683458
MTR_G_03,0.512609317658527,0.49005297911324636,0.5467055544559974,0.8710009183048215,1.4846938624533643,1.4933047544798634,1.1304807914667752,0.2969314435239146,1.3013781239118754,0.540424880565087,0.2204608354037753,-0.37825054744246833,0.1789413748711441,0.2105258276283607,0.4824060719795267,-0.11014364848077161,0.43695341591051856,0.9866906169272364,-0.7540100211588675,-0.7783291095270792
MTR_G_04,0.7392462452323609,0.7464055932584864,0.5743619537033923,0.6335714375339482,-1.3674021472735545,-1.35786104647266,0.22175096741052283,-0.5784920786924985,-1.5029882260056264,-0.8738347458411978,0.5258025351939635,1.7465273025258763,1.8080373070958489,1.3729784380463537,-2.6549894861011474,-1.0314065937811636,0.6637107696495221,0.28489458329699935,-0.9995435064805324,-0.31295256902963065
MTR_G_05,-0.08860808743296933,-0.316292516289046,-0.006422430491872159,-0.4348612259350333,0.5254267590301339,0.5183716431330301,-1.4703666360046783,1.701680816382366,0.5289443813715945,0.7980710597303673,-1.4485848660443825,-0.1978448809357726,-0.1623339018409963,-0.8409060278621701,0.4186395346456122,0.6312042874739593,-0.1645834530360153,-1.5715070612309743,-0.038541545487937805,1.4645505513832426
MTR_G_06,-0.829899704705484,-0.7590833952671734,-0.8084580086662949,-0.763609737771625,-1.0914625478985678,-1.0882672245621372,0.1277444338874561,-1.3012254516850486,-0.8503741788507426,1.1050563358037193,0.8843308398828376,-0.9395126210190133,-1.3772829557668624,-1.2392746190727923,0.9679127229416181,-0.006666630384812957,-0.906268964224014,-0.2341922999568838,0.9093787134178443,0.2173040267326212
MTR_H_01,0.30053066494632363,0.26166610469294205,0.10420316649768081,0.4509333754024853,0.9756943171969837,0.9739757277134231,1.193151813815516,-1.0569212129267753,0.8647709167066563,-0.1354192418271871,1.4597176230445659,0.8044088218794823,-0.2932182958123755,0.37379164369826623,0.737984826953862,-0.3896595341850488,0.28597868473185695,-1.176280566967911,-0.6143880085015663,1.1668957279781487
MTR_H_02,-0.8190793652813319,-0.9548435733416972,-0.7439264104223825,-0.8457968657307794,-1.4397652720070617,-1.4283382338599842,-0.3736237449022034,-2.5736433618830192,-1.1908434868986735,0.5553494175190463,0.7422304731768635,-0.07757443659793745,0.5763208933784226,-0.3968230081518404,-1.2750678518880252,-2.3344693568861414,-0.8342262632965163,2.3118107726645962,0.8173036564222176,-2.617830365237969
MTR_H_03,0.12110976395042322,0.5273406320798185,0.12264076599595274,0.01260202628702103,0.2997131642259354,0.29132563956322893,-0.3736237449022034,0.5106976524371144,0.2578081719444656,-0.6932045098337739,0.8157153505619132,0.4435974888660339,0.0679857004003684,0.24317899084229955,0.06377971078997864,-1.4346384145616213,0.1064624463551441,-0.5151693927487435,-0.38495507959443465,0.569460500436096
MTR_H_04,-0.18363034092093838,-0.106549468352041,-0.015641230241021226,-0.23395935759044223,1.1715049291486508,1.1732203786088986,-0.7496498789944703,0.3580075032134829,1.1778116172502202,0.8934125140170982,-1.0634780067741596,0.30328197047185484,0.2073022589301419,0.6937926431953652,0.3205393342061105,-0.2211832828623216,-0.19843958571232426,-1.0782335704594306,0.004728699876125329,1.1063800068779892
MTR_H_05,1.4077464881972863,1.1519088192700417,1.6345239248534649,1.546761748191185,-0.22072728774611816,-0.2287696301271179,-0.24828170020472173,-1.0569212129267753,-0.5645757362699867,1.89372611390915,-0.1476440703016381,-3.8460483591832295,-0.17687297051018513,-0.24008782472467086,0.08217541812089531,1.8132862222554778,1.3937828399776262,1.3653383224783215,-0.806588400700084,-1.44939706919152
MTR_H_06,-0.036276991309212005,0.000652533926883816,-0.0709540287358108,-0.03305748924585119,-0.5227235909555681,-0.5283798899363027,0.1277444338874561,-1.698219839666722,-0.4971783581725089,-0.3409020950676535,2.4348570902036677,-0.33816039932983766,0.5170857802585698,1.098691867048778,-0.762618666692826,-1.2128375176682653,-0.0510079381858335,-0.26457523026746077,-0.18369812441273842,0.3591126926495042
MTR_I_01,-1.5692239875372829,-1.9243225504727859,-1.7672131825759636,-1.3115239241659877,0.20961876230294177,0.20094979135270816,1.506506925559042,-0.6192094518188003,0.6000213258229176,1.1718734377294888,1.7943551990466529,-0.1577547328231419,0.20058105210959107,0.8439971939797102,-0.09449870934494406,-0.7365038191441368,-1.5540627586294578,-0.2602527929226404,1.7372995127965434,0.30070174986879084
MTR_I_02,-1.7458906203161972,-1.6772918495692086,-2.0345583753007626,-1.7955147888143244,-0.5102886238887748,-0.5160748572828066,0.7544546573745082,-1.5251710038798239,-0.05588503172429138,-1.4720000496464407,1.9700376130190727,-0.11766458471051118,-0.006367942548939858,0.8309359286941428,-0.1971473157121288,-0.0037182327965543747,-1.730823265276706,-0.10620229421341021,1.9632104449879986,0.1322272510414369
MTR_I_03,1.4429617746866756,1.2544498649281217,1.4593667296199733,1.199749430141413,-0.775679287592813,-0.7781016437965591,-0.8436564125175371,-0.13060097430271653,-1.1059222578382029,1.2321064894832576,-0.04486642196897055,-0.25798010310463315,0.4403777394965474,-0.050699478083576076,-0.8005421583282967,-1.5608208589714017,1.4597235635041577,0.5722494946417294,-0.7877205611518037,-0.5816516018155904
MTR_I_04,-0.9640719135642206,-1.1599256646579104,-1.07580320139112,-1.1014901527148067,-0.2917198555544969,-0.2993456127582613,-0.12293965550732913,-0.8736930338584176,-0.04092695106624707,-0.9280552834201876,0.1642061068695174,1.385715969512371,1.4208950089474357,0.8374665613370117,-1.6448972934576924,-1.1467081980635012,-0.9485891300693995,0.5914953397929273,0.9634665201229222,-0.6066476469571
MTR_I_05,-0.690218959412641,-0.9175559203751515,-1.1311159998859095,-0.8001373501979332,0.6043488849219082,0.5979712339185204,1.0991452802924493,0.8669746672924861,0.7585717518291399,-1.6829862255838575,-0.7569922724367167,0.6841383775416472,1.7161074666638512,1.3142027442611506,-1.5190190674773922,-0.9352408443395441,-0.6745906609681022,0.5463746548473483,0.6132794181067753,-0.49189105572283154
MTR_I_06,0.20511494457020601,-0.22307338387260225,0.19639116398901427,0.07652534803302137,1.1469166210387403,1.1481638020904439,-0.40495925607661837,0.4190835629028198,1.0543768440723786,1.3449447323933472,0.021548539051068256,0.3834622666971162,0.5217577867021264,0.36726101105543824,-0.007743666898007198,-0.3420673117683171,0.22121898908937773,-0.7418430491676654,-0.5286022313553653,0.8480325900501308
MTR_J_01,1.1549440125617483,0.9980972507828817,1.0445207409090775,1.2819365581005677,1.4247487232193494,1.431906216102558,0.848461190897575,0.7346432046318897,1.0793797840168469,0.7664212490767883,0.05137085792239939,1.8467526728073678,1.3159830631565719,2.332981436537555,-0.7092445535715485,0.0701282579349274,1.1861187703642158,0.8846389606454264,-0.9899838011094046,-0.7381876616222326
MTR_J_02,0.6939975530951433,0.9747924676787907,0.24248516273465479,0.2591634101644583,0.6738319873349404,0.6681415221524675,0.06507341153871526,1.498093950750626,0.47392691563311257,-2.391131216521092,-0.9297371292877928,0.022650933683610815,0.2466085674985418,0.4717511333401816,0.06110804206855609,-0.5432047485220229,0.7249273816398305,-0.6428216324162603,-1.07426015109174,0.6942265049808938
MTR_J_03,1.5905118577425434,1.6319873512147411,1.4593667296199733,1.2636727518874395,1.6130489702605921,1.6249845904573985,-0.6243078342969887,-0.40544324290548467,1.149179704219307,-1.2887768596420321,-0.07033609507595148,1.3055356732871668,0.502062469187916,-0.2858022532242861,0.21042991964125088,0.23153092102520315,1.621918059581367,0.3904258430618439,-0.5940107417894197,-0.16230463512861112
MTR_J_04,1.0020821265158883,1.2451279516864588,1.0906147396547443,0.9531880462639759,0.8361626534032749,0.8324087915052412,-0.43629476725094424,-0.2832911235265795,0.5523089055060568,-0.7551792049230848,0.27357214765849314,0.2231016742466504,-0.12252504464458967,-0.07682200865476192,0.5094473114936459,-0.03695192568379287,1.0331756593787915,0.8667603902764044,-1.0516187436338,-0.8183247436341183
MTR_J_05,1.6507122916292718,1.7112236137687302,1.50546072836564,1.738531713429186,1.122705298489802,1.123501788110716,0.848461190897575,-0.7311822279163614,0.6636605164762569,0.16252444531350319,1.7466018269972836,0.4836876369786075,2.182557764546867,1.9280822126841628,-1.7687487704060765,-0.6053902455288993,1.6821504816682902,2.2478869923393976,-0.4868414131551681,-2.4911259107137496
MTR_J_06,-1.3002893694874662,-1.3463639294907979,-1.6289311863389897,-1.1197539589279608,-0.38494899289593953,-0.39189294641409883,1.6945199926051755,-1.1994320188690628,-0.04660252109126913,-0.42342263299550714,1.3533822513836788,1.9469780430889159,0.26445653839569183,1.2946108463327928,-0.4410907983658311,-3.7349415675495625,-1.2704192284750206,0.965816185428004,1.3747854222755116,-1.019285727858513
MTR_K_01,1.4937190032579193,1.5061415224525436,1.523898327863912,1.775059325855494,0.8350847290637892,0.8313164778939466,0.9111322132463158,0.022089174921030696,0.4273250083802612,-0.4471544389982225,0.025707573688195366,0.4035073407534601,-0.12074888100804539,-0.2400878247247424,0.5092605747247342,-0.6599377266217871,1.454802613987256,0.48069418397918917,-0.7854564204060067,-0.22724899391826556
MTR_K_02,0.6123531738043592,0.8675904653998658,0.7863943479334016,0.5148566971484857,-0.8932089799962701,-0.8937455738362692,-0.9063274348662779,-0.609030108537109,-1.0151990339608539,-0.011951948072674069,-1.0742457868429387,0.4435974888660339,1.0698448878752131,1.1052224996916435,-1.5543203957616778,-0.49069032480732017,0.5729684605577854,-0.5518511750497058,-0.9419337030597744,0.46995574712188287
MTR_K_03,0.16203032031795306,0.1451421891723808,0.3715483592225059,0.07652534803302137,-1.0370408261143633,-1.0349388197403202,-1.0003339683893446,-0.7820789443240072,-1.043066859320547,-1.3706999338033017,-1.486010097752223,0.06274108179618455,1.6210598687778568,-0.05069947808368512,-2.2496145432034074,-0.9169584818537466,0.12240632278991691,-0.5428382737776928,-0.4053323463065799,0.4473202368489523
MTR_K_04,-0.7887824148938933,-0.884929224029371,-0.5134564166941012,-0.48052074146787954,-1.666450478738945,-1.6485189729433785,0.09640892271313022,-0.7718996010426632,-1.4181265315920204,2.2026116442837123,1.9797902875972853,0.42355241480968997,-1.274402183771538,-0.5339662936506555,0.6171142468442902,0.5931717027584231,-0.8289116378182565,0.4825766655506165,0.810511234184833,-0.676347222700219
MTR_K_05,0.8576797785651286,1.0214020338869993,0.989207942414288,0.8344733058785393,-0.09218233473127663,-0.10075325784668987,-0.49896578959959603,-1.2605080785585154,-0.30458996841655145,-0.7593545045055972,1.1474912234565444,-0.7791520285686045,-1.886489550925448,-1.3829485372142856,1.8699329079758142,0.6855866003322427,0.8184254224610364,0.6580458517535452,-1.051870314827774,-0.6776660891182864
MTR_K_06,-0.021128516115452523,-0.18112477428518536,-0.13548562697972327,0.09478915424617546,0.650515041881648,0.6445844997339922,0.7857901685489233,-0.9551277801111367,0.6326869273817416,0.21554724675017056,-0.05884730103774474,-0.09761951065422432,0.6408021202516618,-0.6123338853641586,-0.3492340847611087,-0.5425954303829778,-0.06084983721964355,-0.8145575634442399,-0.17111956471388373,1.0091413791908161
MTR_L_01,0.15396424911089435,0.3409023672469311,-0.05251642923753888,0.11305296045930358,1.309355883449109,1.3138936739573905,0.5664415903283748,0.13406195101836046,1.2243000736829597,-2.2623078817855284,0.6456104199326691,1.6463019322443282,0.5396581382948104,1.026854907978011,0.03974658043228936,-1.008370552088609,0.11413912760151308,-0.8800652076862521,-0.39476635615953765,1.0980065947153512
MTR_L_02,1.3666291983858299,1.4548709996234903,1.5607735268604295,1.354991782953158,0.24005255651652463,0.23146267921674576,-0.6556433454714036,0.8975126971372124,-0.11200040165100239,1.0518789212456814,-0.5333841026569435,-0.6588815842307693,-0.23591708541266732,-0.7168240076489973,0.3713507291524064,0.4966917475513805,1.3274484404897386,0.37129995877344724,-0.8928773202342372,-0.34026926469047214
MTR_L_03,0.6056642367058069,0.43878245628419305,1.0537395406582004,0.5057247940419216,0.07907811953912343,0.07025481563050585,-1.846392770096856,0.4801596225923881,-0.07677640477611261,2.1901286433765597,-1.5539183838285995,0.06274108179624152,-1.5204362691519253,-2.2972371072060387,1.5832330513915598,0.9642152826118989,0.5660791312341178,-0.3739683734544282,-0.9044495951571843,0.39743169543544843
MTR_L_04,0.7486894505479799,0.9701315110579725,0.7495191489368839,0.387010053656485,-0.8268430700639553,-0.8284743855883335,-1.219682546609804,-0.5988507652557651,-0.9848119248063095,-1.94124226380892,0.43348525542206884,0.5037327110349514,-0.4170819802713405,-0.1551896003683569,0.08938829150359118,0.10368393157729842,0.7091803431857314,-1.2003727579770629,-1.076775863031509,1.073780110026242
